album_id,album_name,image_url,track_id,music_name,artist_name
3996648535,"exp.78「TDL. BEST -2022.09~2023.09-」-10月EP
Tsukuba DTM lab.",https://f4.bcbits.com/img/a0969461885_10.jpg,652157834,Drowning Utopia,oblivious
3996648535,"exp.78「TDL. BEST -2022.09~2023.09-」-10月EP
Tsukuba DTM lab.",https://f4.bcbits.com/img/a0969461885_10.jpg,669788318,ditch,ふぁ
3996648535,"exp.78「TDL. BEST -2022.09~2023.09-」-10月EP
Tsukuba DTM lab.",https://f4.bcbits.com/img/a0969461885_10.jpg,2174505190,星に語る,ねこまりもん
3996648535,"exp.78「TDL. BEST -2022.09~2023.09-」-10月EP
Tsukuba DTM lab.",https://f4.bcbits.com/img/a0969461885_10.jpg,1710774613,This is My WONDERLAND,oblivious
3996648535,"exp.78「TDL. BEST -2022.09~2023.09-」-10月EP
Tsukuba DTM lab.",https://f4.bcbits.com/img/a0969461885_10.jpg,2854605814,lazuli,衿
3996648535,"exp.78「TDL. BEST -2022.09~2023.09-」-10月EP
Tsukuba DTM lab.",https://f4.bcbits.com/img/a0969461885_10.jpg,1208202263,flippedlab!,ellivious
3996648535,"exp.78「TDL. BEST -2022.09~2023.09-」-10月EP
Tsukuba DTM lab.",https://f4.bcbits.com/img/a0969461885_10.jpg,3500949125,Fading Order 2023 Edition,oblivious
3996648535,"exp.78「TDL. BEST -2022.09~2023.09-」-10月EP
Tsukuba DTM lab.",https://f4.bcbits.com/img/a0969461885_10.jpg,453558640,Relay Song-making Party 2023 創造と破壊,
2062000002,exp.77「タイトル:生活とDTM、どっちが大事なの！？」- 9月EP Tsukuba DTM Lab.,https://f4.bcbits.com/img/a2211996981_10.jpg,1505213638,Anything Importing,Piter Robinson
2062000002,exp.77「タイトル:生活とDTM、どっちが大事なの！？」- 9月EP Tsukuba DTM Lab.,https://f4.bcbits.com/img/a2211996981_10.jpg,1271308404,海岸通り,新目鳥
2062000002,exp.77「タイトル:生活とDTM、どっちが大事なの！？」- 9月EP Tsukuba DTM Lab.,https://f4.bcbits.com/img/a2211996981_10.jpg,1690353878,Head Breaking!!!,フトンガメ
2062000002,exp.77「タイトル:生活とDTM、どっちが大事なの！？」- 9月EP Tsukuba DTM Lab.,https://f4.bcbits.com/img/a2211996981_10.jpg,455747954,恋するベルリン,人畜無害な人間
2062000002,exp.77「タイトル:生活とDTM、どっちが大事なの！？」- 9月EP Tsukuba DTM Lab.,https://f4.bcbits.com/img/a2211996981_10.jpg,1577979233,コンクリコーン(Stadium ver.),かーぼんぶりゅれ
2062000002,exp.77「タイトル:生活とDTM、どっちが大事なの！？」- 9月EP Tsukuba DTM Lab.,https://f4.bcbits.com/img/a2211996981_10.jpg,69632008,Action!,1 Room Songs
2062000002,exp.77「タイトル:生活とDTM、どっちが大事なの！？」- 9月EP Tsukuba DTM Lab.,https://f4.bcbits.com/img/a2211996981_10.jpg,1035194966,Another Justice,Lem
2062000002,exp.77「タイトル:生活とDTM、どっちが大事なの！？」- 9月EP Tsukuba DTM Lab.,https://f4.bcbits.com/img/a2211996981_10.jpg,475578877,望郷,k-u3k
2062000002,exp.77「タイトル:生活とDTM、どっちが大事なの！？」- 9月EP Tsukuba DTM Lab.,https://f4.bcbits.com/img/a2211996981_10.jpg,3647233673,星を観るひと,やわらか浪人生 vs アメミヤトワ
2062000002,exp.77「タイトル:生活とDTM、どっちが大事なの！？」- 9月EP Tsukuba DTM Lab.,https://f4.bcbits.com/img/a2211996981_10.jpg,1540916438,SUMMER EXPRESS,ヒマラヤロードレース
2062000002,exp.77「タイトル:生活とDTM、どっちが大事なの！？」- 9月EP Tsukuba DTM Lab.,https://f4.bcbits.com/img/a2211996981_10.jpg,2575864564,M1124,うずくまろーと人生
2062000002,exp.77「タイトル:生活とDTM、どっちが大事なの！？」- 9月EP Tsukuba DTM Lab.,https://f4.bcbits.com/img/a2211996981_10.jpg,2910908618,Lotus,あやめ
2062000002,exp.77「タイトル:生活とDTM、どっちが大事なの！？」- 9月EP Tsukuba DTM Lab.,https://f4.bcbits.com/img/a2211996981_10.jpg,2601670765,Pseudo insomnia,3k-Telivirulé
2062000002,exp.77「タイトル:生活とDTM、どっちが大事なの！？」- 9月EP Tsukuba DTM Lab.,https://f4.bcbits.com/img/a2211996981_10.jpg,1994295298,adhesion,3mol_新目鳥_ゆせい
2062000002,exp.77「タイトル:生活とDTM、どっちが大事なの！？」- 9月EP Tsukuba DTM Lab.,https://f4.bcbits.com/img/a2211996981_10.jpg,3462014432,海岸線,ひえふゆ
2062000002,exp.77「タイトル:生活とDTM、どっちが大事なの！？」- 9月EP Tsukuba DTM Lab.,https://f4.bcbits.com/img/a2211996981_10.jpg,3716730600,Relay Song-making Party 2023　創造と破壊,
1938547680,exp.76 「BPM≦80∨200≦BPM」- 8月EP,https://f4.bcbits.com/img/a0880902174_10.jpg,3123755415,人畜無害な人間_1限の宇宙,
1938547680,exp.76 「BPM≦80∨200≦BPM」- 8月EP,https://f4.bcbits.com/img/a0880902174_10.jpg,2030223146,フトンガメ_はなしたがりペイシェンス,
1938547680,exp.76 「BPM≦80∨200≦BPM」- 8月EP,https://f4.bcbits.com/img/a0880902174_10.jpg,3832087841,ひまり_ど！,
1938547680,exp.76 「BPM≦80∨200≦BPM」- 8月EP,https://f4.bcbits.com/img/a0880902174_10.jpg,2811554774,ノロマトンマvc_UNBELIEVABLY CHEAP BEAT,
1938547680,exp.76 「BPM≦80∨200≦BPM」- 8月EP,https://f4.bcbits.com/img/a0880902174_10.jpg,381194794,TeIXe_Mare nubium,
1938547680,exp.76 「BPM≦80∨200≦BPM」- 8月EP,https://f4.bcbits.com/img/a0880902174_10.jpg,4238547985,Lem_Encounter,
1938547680,exp.76 「BPM≦80∨200≦BPM」- 8月EP,https://f4.bcbits.com/img/a0880902174_10.jpg,2583290048,やわらか浪人生_Just JOKING!!!,
1938547680,exp.76 「BPM≦80∨200≦BPM」- 8月EP,https://f4.bcbits.com/img/a0880902174_10.jpg,3582159951,かしわな_セントラル,
1938547680,exp.76 「BPM≦80∨200≦BPM」- 8月EP,https://f4.bcbits.com/img/a0880902174_10.jpg,2524432753,k-u3k_279th Resurrection,
1938547680,exp.76 「BPM≦80∨200≦BPM」- 8月EP,https://f4.bcbits.com/img/a0880902174_10.jpg,3666343138,oblivious_Fading Order 2023 Edition,
1938547680,exp.76 「BPM≦80∨200≦BPM」- 8月EP,https://f4.bcbits.com/img/a0880902174_10.jpg,2091104536,かーぼんぶりゅれ_やかれる,
2783056669,exp.75「煌びやかcore vol.1」- 7月EP,https://f4.bcbits.com/img/a2046685260_10.jpg,3242204984,衿 - cloudscape,
2783056669,exp.75「煌びやかcore vol.1」- 7月EP,https://f4.bcbits.com/img/a2046685260_10.jpg,2760163100,ひまり - 木漏れ日,
2783056669,exp.75「煌びやかcore vol.1」- 7月EP,https://f4.bcbits.com/img/a2046685260_10.jpg,3465511500,フトンガメ - いとしきシャイネス,
2783056669,exp.75「煌びやかcore vol.1」- 7月EP,https://f4.bcbits.com/img/a2046685260_10.jpg,3366245067,nasika - bright call,
2783056669,exp.75「煌びやかcore vol.1」- 7月EP,https://f4.bcbits.com/img/a2046685260_10.jpg,2968958584,3mol - Sapphire Blue,
2783056669,exp.75「煌びやかcore vol.1」- 7月EP,https://f4.bcbits.com/img/a2046685260_10.jpg,3583261927,ノロマトンマvc - syo-u-chu,
2783056669,exp.75「煌びやかcore vol.1」- 7月EP,https://f4.bcbits.com/img/a2046685260_10.jpg,3603623833,oblivious & TeIXe - divisphobia,
2783056669,exp.75「煌びやかcore vol.1」- 7月EP,https://f4.bcbits.com/img/a2046685260_10.jpg,1800226161,oblivious - For the Beautiful End,
2783056669,exp.75「煌びやかcore vol.1」- 7月EP,https://f4.bcbits.com/img/a2046685260_10.jpg,1213837769,やわらか浪人生 - Rätsel,
2783056669,exp.75「煌びやかcore vol.1」- 7月EP,https://f4.bcbits.com/img/a2046685260_10.jpg,904178250,Lem - Vivid Sky,
2605039833,exp.74 「初めてのDeadline」- 6月EP(新入生EP),https://f4.bcbits.com/img/a2729828636_10.jpg,726847055,TARO - ふりだし,
2605039833,exp.74 「初めてのDeadline」- 6月EP(新入生EP),https://f4.bcbits.com/img/a2729828636_10.jpg,2799873885,1 Room Songs - 生活,
2605039833,exp.74 「初めてのDeadline」- 6月EP(新入生EP),https://f4.bcbits.com/img/a2729828636_10.jpg,3932672030,ふぁ - ditch,
2605039833,exp.74 「初めてのDeadline」- 6月EP(新入生EP),https://f4.bcbits.com/img/a2729828636_10.jpg,1511910745,wisteria - 季節,
2605039833,exp.74 「初めてのDeadline」- 6月EP(新入生EP),https://f4.bcbits.com/img/a2729828636_10.jpg,2306071018,ゆいしょー - リトルトラベル,
2605039833,exp.74 「初めてのDeadline」- 6月EP(新入生EP),https://f4.bcbits.com/img/a2729828636_10.jpg,3427984456,アルバ - First Hertz,
2605039833,exp.74 「初めてのDeadline」- 6月EP(新入生EP),https://f4.bcbits.com/img/a2729828636_10.jpg,750153087,やさしさ５０‰ - WWW,
2605039833,exp.74 「初めてのDeadline」- 6月EP(新入生EP),https://f4.bcbits.com/img/a2729828636_10.jpg,1227918453,アマガエル - NEW GAME,
2605039833,exp.74 「初めてのDeadline」- 6月EP(新入生EP),https://f4.bcbits.com/img/a2729828636_10.jpg,573640459,ろ－と - 冗長な音,
2605039833,exp.74 「初めてのDeadline」- 6月EP(新入生EP),https://f4.bcbits.com/img/a2729828636_10.jpg,2404013827,なしか - シャボンまんじゅう,
2605039833,exp.74 「初めてのDeadline」- 6月EP(新入生EP),https://f4.bcbits.com/img/a2729828636_10.jpg,1295836586,かーぼんぶりゅれ - かだいぐるぐる,
2605039833,exp.74 「初めてのDeadline」- 6月EP(新入生EP),https://f4.bcbits.com/img/a2729828636_10.jpg,1342888088,人畜無害な人間 - しあわせの色は純白色,
2605039833,exp.74 「初めてのDeadline」- 6月EP(新入生EP),https://f4.bcbits.com/img/a2729828636_10.jpg,3214971707,ゆせい - Esc,
2605039833,exp.74 「初めてのDeadline」- 6月EP(新入生EP),https://f4.bcbits.com/img/a2729828636_10.jpg,566764021,k-u3k - Stab Me,
2605039833,exp.74 「初めてのDeadline」- 6月EP(新入生EP),https://f4.bcbits.com/img/a2729828636_10.jpg,876022695,新目鳥 - Sesquifractal,
4204525720,exp.73 「春日九丁目」-5月EP,https://f4.bcbits.com/img/a3201059430_10.jpg,3267074213,フトンガメ-代表挨拶ver.8,
4204525720,exp.73 「春日九丁目」-5月EP,https://f4.bcbits.com/img/a3201059430_10.jpg,2277243587,HyfoliA‐Waiting Beyond the Stars,
4204525720,exp.73 「春日九丁目」-5月EP,https://f4.bcbits.com/img/a3201059430_10.jpg,2123515272,衿-lazuli,
4204525720,exp.73 「春日九丁目」-5月EP,https://f4.bcbits.com/img/a3201059430_10.jpg,2980842282,ellivious-flippedlab!,
4204525720,exp.73 「春日九丁目」-5月EP,https://f4.bcbits.com/img/a3201059430_10.jpg,3843531108,oblivious-Drowning Utopia,
4204525720,exp.73 「春日九丁目」-5月EP,https://f4.bcbits.com/img/a3201059430_10.jpg,1566585263,oblivious-This is MY DYSTOPIA,
4204525720,exp.73 「春日九丁目」-5月EP,https://f4.bcbits.com/img/a3201059430_10.jpg,3053394045,ひまり-春だよ！,
4204525720,exp.73 「春日九丁目」-5月EP,https://f4.bcbits.com/img/a3201059430_10.jpg,753723996,Lem-Existence,
4204525720,exp.73 「春日九丁目」-5月EP,https://f4.bcbits.com/img/a3201059430_10.jpg,3240275978,Nettle-どうせ運だけ,
4204525720,exp.73 「春日九丁目」-5月EP,https://f4.bcbits.com/img/a3201059430_10.jpg,3826044316,TeIXe-Λvalonia,
4204525720,exp.73 「春日九丁目」-5月EP,https://f4.bcbits.com/img/a3201059430_10.jpg,754069576,やわらか浪人生 vs アメミヤトワ-The Lost Memories of _Kasuga 9th Street,
4204525720,exp.73 「春日九丁目」-5月EP,https://f4.bcbits.com/img/a3201059430_10.jpg,4067665532,フトンガメ-代表挨拶ver.8（副代表 Remix）,
2056853505,exp72. Craftworks EP,https://f4.bcbits.com/img/a0226126058_10.jpg,1134428228,フトンガメ - Melting Snowflakes,
2056853505,exp72. Craftworks EP,https://f4.bcbits.com/img/a0226126058_10.jpg,2716696016,アメミヤトワ - 晩秋のエンドロウル,
2056853505,exp72. Craftworks EP,https://f4.bcbits.com/img/a0226126058_10.jpg,2825692973,oblivious - Smell the Ashes,
2056853505,exp72. Craftworks EP,https://f4.bcbits.com/img/a0226126058_10.jpg,2617294925,衿 - etre,
2056853505,exp72. Craftworks EP,https://f4.bcbits.com/img/a0226126058_10.jpg,1547788572,dedemoni - 孔雀離浜に第３研究学園を建設す,
2056853505,exp72. Craftworks EP,https://f4.bcbits.com/img/a0226126058_10.jpg,20912039,Lem - Tight Control,
2056853505,exp72. Craftworks EP,https://f4.bcbits.com/img/a0226126058_10.jpg,2977307663,ヒマラヤロードレース - 寒気,
4223154519,exp.71「オールナイト作曲」-12月EP,https://f4.bcbits.com/img/a1270006132_10.jpg,738487168,Bismuth,ヒマラヤロードレース
4223154519,exp.71「オールナイト作曲」-12月EP,https://f4.bcbits.com/img/a1270006132_10.jpg,597202970,空もよう・コースター,TelXe
4223154519,exp.71「オールナイト作曲」-12月EP,https://f4.bcbits.com/img/a1270006132_10.jpg,102636806,Dawn Explorer,3mol
4223154519,exp.71「オールナイト作曲」-12月EP,https://f4.bcbits.com/img/a1270006132_10.jpg,2969059182,わたしのイノセンス,フトンガメ
4223154519,exp.71「オールナイト作曲」-12月EP,https://f4.bcbits.com/img/a1270006132_10.jpg,2635374544,This is My WONDERLAND,oblivious
4223154519,exp.71「オールナイト作曲」-12月EP,https://f4.bcbits.com/img/a1270006132_10.jpg,1421485934,Elsewhere,Lem
4087279946,Twin paradoX 8,https://f4.bcbits.com/img/a1534920162_10.jpg,3327031496,キャンプ場のテーマ ゆらめく草原～大はしゃぎ～日の入り,Daiyaki
4087279946,Twin paradoX 8,https://f4.bcbits.com/img/a1534920162_10.jpg,2098328927,Sacred Avenue,oblivious
4087279946,Twin paradoX 8,https://f4.bcbits.com/img/a1534920162_10.jpg,1064807889,They,Dm124.com
4087279946,Twin paradoX 8,https://f4.bcbits.com/img/a1534920162_10.jpg,2085057626,無為徒食,Nettle
4087279946,Twin paradoX 8,https://f4.bcbits.com/img/a1534920162_10.jpg,2718904646,星に語る,ねこまりもん
4087279946,Twin paradoX 8,https://f4.bcbits.com/img/a1534920162_10.jpg,3170054794,X-ライセンサー！ オーソライゼーション！,高林治紀
4087279946,Twin paradoX 8,https://f4.bcbits.com/img/a1534920162_10.jpg,2653667829,Unitary Atmosphere,HyfoliA
4087279946,Twin paradoX 8,https://f4.bcbits.com/img/a1534920162_10.jpg,3635167341,One-Third,Lem
4087279946,Twin paradoX 8,https://f4.bcbits.com/img/a1534920162_10.jpg,191648519,tender drizzle,フトンガメ
4087279946,Twin paradoX 8,https://f4.bcbits.com/img/a1534920162_10.jpg,3075163298,Schizophrenia _7,oblivious
4087279946,Twin paradoX 8,https://f4.bcbits.com/img/a1534920162_10.jpg,3852878132,BrokeN HeartZ,rabasu
4087279946,Twin paradoX 8,https://f4.bcbits.com/img/a1534920162_10.jpg,2185036856,naked,ヒマラヤロードレース
4087279946,Twin paradoX 8,https://f4.bcbits.com/img/a1534920162_10.jpg,4161626619,Determined,3mol
4087279946,Twin paradoX 8,https://f4.bcbits.com/img/a1534920162_10.jpg,3007581599,My little dream,TelXe
2068336177,exp.70「TDL. BEST -2021.09~2022.09-」-10月EP,https://f4.bcbits.com/img/a1159579146_10.jpg,1939566188,(y)our name,Lem
2068336177,exp.70「TDL. BEST -2021.09~2022.09-」-10月EP,https://f4.bcbits.com/img/a1159579146_10.jpg,4160395549,Lost Piece,Nettle
2068336177,exp.70「TDL. BEST -2021.09~2022.09-」-10月EP,https://f4.bcbits.com/img/a1159579146_10.jpg,1546553895,アクティベーション(short ver.),高林治紀
2068336177,exp.70「TDL. BEST -2021.09~2022.09-」-10月EP,https://f4.bcbits.com/img/a1159579146_10.jpg,2107488035,TDL.2022 summer ending,
2068336177,exp.70「TDL. BEST -2021.09~2022.09-」-10月EP,https://f4.bcbits.com/img/a1159579146_10.jpg,3834776748,Awakening Pipe,市
2068336177,exp.70「TDL. BEST -2021.09~2022.09-」-10月EP,https://f4.bcbits.com/img/a1159579146_10.jpg,2589790715,Prism of stagnant,フトンガメ vs TeIXe
2068336177,exp.70「TDL. BEST -2021.09~2022.09-」-10月EP,https://f4.bcbits.com/img/a1159579146_10.jpg,777335431,Triquetra,"oblivious, rabasu, 3mol"
2068336177,exp.70「TDL. BEST -2021.09~2022.09-」-10月EP,https://f4.bcbits.com/img/a1159579146_10.jpg,2687081248,郷愁の星β,ねこまりもん
2068336177,exp.70「TDL. BEST -2021.09~2022.09-」-10月EP,https://f4.bcbits.com/img/a1159579146_10.jpg,1292894855,秘密の宝物,Daiyaki
2068336177,exp.70「TDL. BEST -2021.09~2022.09-」-10月EP,https://f4.bcbits.com/img/a1159579146_10.jpg,1867304360,琥珀色のアラザン-Amber Dragée-,フトンガメ
2068336177,exp.70「TDL. BEST -2021.09~2022.09-」-10月EP,https://f4.bcbits.com/img/a1159579146_10.jpg,63694164,orbiting sonar,ヒマラヤロードレース
2068336177,exp.70「TDL. BEST -2021.09~2022.09-」-10月EP,https://f4.bcbits.com/img/a1159579146_10.jpg,3507781162,Sunset Flavor,めいくまロードレース
2068336177,exp.70「TDL. BEST -2021.09~2022.09-」-10月EP,https://f4.bcbits.com/img/a1159579146_10.jpg,2696735617,高原のセントール,Σe1s
2068336177,exp.70「TDL. BEST -2021.09~2022.09-」-10月EP,https://f4.bcbits.com/img/a1159579146_10.jpg,793321835,My Nostalgia Ⅱ,oblivious
2068336177,exp.70「TDL. BEST -2021.09~2022.09-」-10月EP,https://f4.bcbits.com/img/a1159579146_10.jpg,1566035214,私のセカイ,3mol
2701023096,exp.69「なんで今年こんなに暑いのって毎年言ってる気がする」-9月EP,https://f4.bcbits.com/img/a1416707712_10.jpg,98456021,筑波大賞典（G99）ファンファーレ,rabasu
2701023096,exp.69「なんで今年こんなに暑いのって毎年言ってる気がする」-9月EP,https://f4.bcbits.com/img/a1416707712_10.jpg,3726480369,Neon Light in the Rain,フトンガメ
2701023096,exp.69「なんで今年こんなに暑いのって毎年言ってる気がする」-9月EP,https://f4.bcbits.com/img/a1416707712_10.jpg,1815165688,Swinging Pixels,Lem
2701023096,exp.69「なんで今年こんなに暑いのって毎年言ってる気がする」-9月EP,https://f4.bcbits.com/img/a1416707712_10.jpg,3342954304,SEMISHIGURE,oblivious
2701023096,exp.69「なんで今年こんなに暑いのって毎年言ってる気がする」-9月EP,https://f4.bcbits.com/img/a1416707712_10.jpg,3480539256,Escalator,Lock of Image
2701023096,exp.69「なんで今年こんなに暑いのって毎年言ってる気がする」-9月EP,https://f4.bcbits.com/img/a1416707712_10.jpg,3152363991,Blizzard,3mol
2701023096,exp.69「なんで今年こんなに暑いのって毎年言ってる気がする」-9月EP,https://f4.bcbits.com/img/a1416707712_10.jpg,1025587440,蒸し暑くて寝れない,ヒマラヤロードレース
2701023096,exp.69「なんで今年こんなに暑いのって毎年言ってる気がする」-9月EP,https://f4.bcbits.com/img/a1416707712_10.jpg,2731498205,Sunset Flavor,めいくまロードレース
2701023096,exp.69「なんで今年こんなに暑いのって毎年言ってる気がする」-9月EP,https://f4.bcbits.com/img/a1416707712_10.jpg,1031864795,旅館へ捧げる闘い,ねこまりもん & vc & dedemoni
2701023096,exp.69「なんで今年こんなに暑いのって毎年言ってる気がする」-9月EP,https://f4.bcbits.com/img/a1416707712_10.jpg,3690125436,Triquetra,oblivious & rabasu & 3mol
2701023096,exp.69「なんで今年こんなに暑いのって毎年言ってる気がする」-9月EP,https://f4.bcbits.com/img/a1416707712_10.jpg,2764455313,prism of stagnant,フトンガメ vs TeIXe
2701023096,exp.69「なんで今年こんなに暑いのって毎年言ってる気がする」-9月EP,https://f4.bcbits.com/img/a1416707712_10.jpg,3099149535,TDL.2022 summer ending,
2283960335,exp.68「色媒」-8月EP,https://f4.bcbits.com/img/a0882531971_10.jpg,1073150197,dedemoni - 水彩の混色,
2283960335,exp.68「色媒」-8月EP,https://f4.bcbits.com/img/a0882531971_10.jpg,1851188870,フトンガメ - 琥珀色のアラザン-Amber Dragée-,
2283960335,exp.68「色媒」-8月EP,https://f4.bcbits.com/img/a0882531971_10.jpg,1281164554,Nettle - 黒白有れど色は混ざらず,
2283960335,exp.68「色媒」-8月EP,https://f4.bcbits.com/img/a0882531971_10.jpg,2143674048,Mei - 空色常夜灯,
2283960335,exp.68「色媒」-8月EP,https://f4.bcbits.com/img/a0882531971_10.jpg,3327691129,Lock of Image - 青色の地平線の裏 -Blue Horizons-,
2283960335,exp.68「色媒」-8月EP,https://f4.bcbits.com/img/a0882531971_10.jpg,2592414990,Lem - 夢彩色,
2283960335,exp.68「色媒」-8月EP,https://f4.bcbits.com/img/a0882531971_10.jpg,1438589433,Hyfolia - 変色,
2283960335,exp.68「色媒」-8月EP,https://f4.bcbits.com/img/a0882531971_10.jpg,2164089688,ヒマラヤロードレース - 色相,
2283960335,exp.68「色媒」-8月EP,https://f4.bcbits.com/img/a0882531971_10.jpg,2300791232,narc - 虚色光,
2283960335,exp.68「色媒」-8月EP,https://f4.bcbits.com/img/a0882531971_10.jpg,3802622496,oblivious - 息吹く無色 -Breathing color of the Void-,
2283960335,exp.68「色媒」-8月EP,https://f4.bcbits.com/img/a0882531971_10.jpg,2546494568,oblivious - 暮行く黎明色 -Closing color of the Dawn-,
2283960335,exp.68「色媒」-8月EP,https://f4.bcbits.com/img/a0882531971_10.jpg,3828362991,ヒマラヤロードレース - あの星の色,
1488434098,exp.67「くじは引いても引かれるな」-7月EP,https://f4.bcbits.com/img/a2252786751_10.jpg,2733759434,Blueno. - 夜明けたある街の不気味さ,
1488434098,exp.67「くじは引いても引かれるな」-7月EP,https://f4.bcbits.com/img/a2252786751_10.jpg,3380084058,いいらぎ - 夏に駆ける,
